model,index,N,z,k,delta_k,delta_log_Mhol2,delta_log_s,log_R,delta_log_R,mass_delta_g_inverse2,anomaly_delta_g_inverse2,physical_uv_delta_f,matched_delta_g_inverse2,holomorphic_uv_delta_alpha,physical_uv_delta_alpha,split_delta_alpha,taylor_delta_alpha,shape_chi,shape_time,shape_matched,kahler_delta_g_inverse2,kahler_wrong_boundary_delta_g_inverse2,kahler_negative_control_shift,kahler_mass_invariance_error,kahler_negative_control_residual,konishi_delta_g_inverse2,konishi_wrong_boundary_delta_g_inverse2,konishi_negative_control_shift,konishi_mass_invariance_error,konishi_negative_control_residual,high_low_identity_residual,scalar_min_over_s
global,22,-1.6132382254282778,4.019037716699476,0.0,0.0,0.0150108033895721811722226389539,0.0150108033895721811722226389539,-2.46536492749526228568638390953e-91,-2.4300003479768115625556415608e-91,-0.00019011404585673365713749392086,0.0,0.0,-0.00019011404585673365713749392086,0.0000174339970940409876210741706569,0.0000174339970940409876210741706569,-4.70387410212629875231580751773e-95,0.0000175655057366657763005660115908,0.974938370368992530574886489177,0.975969164544012427169052679714,0.97512508474643742612456048907,-0.00019011404585673365713749392086,-0.00019011404585673365713749392086,0.0,9.10790668480246294807237530705e-181,2.96827288072364511084035252078e-182,-0.00019011404585673365713749392086,-0.0023171650446774238422207145204,-0.00212705099882069018508322059954,9.10790668480246294807237530705e-181,6.82496836796715228657048349674e-182,2.96827288072364511084035252078e-182,1.0
global,23,-1.6116282072392276,4.010963476265184,0.0,0.0,0.014993413325039470409513630224,0.014993413325039470409513630224,-2.45345358902334557826709194948e-91,-2.41808900950489485513634960074e-91,-0.000189893798116474795641029454648,0.0,0.0,-0.000189893798116474795641029454648,0.0000174137994000104480908301429279,0.0000174137994000104480908301429279,-4.68081653504772126641030641552e-95,0.0000175450027449661441508744979019,0.97380041266305483278872634744,0.974877866593814073143735763814,0.973995379493134131705100749812,-0.000189893798116474795641029454648,-0.000189893798116474795641029454648,0.0,-2.73241952197939751054284594536e-180,6.05421762986051698524226510185e-182,-0.000189893798116474795641029454648,-0.00231451766372240756030388907817,-0.00212462386560593276466285962352,-2.73241952197939751054284594536e-180,9.97857444144162955002029311248e-182,6.05421762986051698524226510185e-182,1.0
global,24,-1.6100181890501775,4.002902225045613,0.0,0.0,0.0149760245870984283634466811139,0.0149760245870984283634466811139,-2.44160029042146735339688242314e-91,-2.40623571090301663026614007441e-91,-0.000189673567177695694698840159401,0.0,0.0,-0.000189673567177695694698840159401,0.0000173936032475658613071100269306,0.0000173936032475658613071100269306,-4.65787132053782724916417730821e-95,0.0000175245016746712101621330356187,0.972662561552326903754030782456,0.973786657701144377770080359344,0.972865760464414029953773866102,-0.000189673567177695694698840159401,-0.000189673567177695694698840159401,0.0,1.59393910416971474309269396123e-180,-5.24228173780925231666750068586e-182,-0.000189673567177695694698840159401,-0.00231187040026288668665140367933,-0.00212219683308519099195256351993,1.59393910416971474309269396123e-180,-3.29481231557034937972368168808e-183,-5.24228173780925231666750068586e-182,1.0
global,25,-1.6084081708611273,3.994853942144716,0.0,0.0,0.0149586371789982662049573684884,0.0149586371789982662049573684884,-2.42980474879925442423737173616e-91,-2.39444016928080370110662938743e-91,-0.000189453353081548094528813401017,0.0,0.0,-0.000189453353081548094528813401017,0.0000173734086404808371201010967292,0.0000173734086404808371201010967292,-4.6350379109777436883712912155e-95,0.0000175040025295236223152448555163,0.971524817244546448125979915381,0.972695537993826095926072887656,0.971736227871344130066170881262,-0.000189453353081548094528813401017,-0.000189453353081548094528813401017,0.0,2.73251454665202607312931544804e-180,-9.63438422633294126660272993614e-182,-0.000189453353081548094528813401017,-0.00230922325480773180941090531031,-0.00211976990172618371488209190929,2.73251454665202607312931544804e-180,-1.08728806413821529530881495707e-181,-9.63438422633294126660272993614e-182,1.0
global,26,-1.606798152672077,3.986818606700062,0.0,0.0,0.0149412511040026199890878945035,0.0149412511040026199890878945035,-2.41806668264491168099824859086e-91,-2.38270210312646095786750624212e-91,-0.000189233155869366428640284897969,0.0,0.0,-0.000189233155869366428640284897969,0.0000173532155825457385668773580914,0.0000173532155825457385668773580914,-4.61231576141727018869313115949e-95,0.0000174835053132827767583435992097,0.970387179948380760844246616771,0.97160450760030528846041459756,0.970606781925928486982159176912,-0.000189233155869366428640284897969,-0.000189233155869366428640284897969,0.0,-3.64341607302379932675593682667e-180,5.87770982724067683989992501142e-182,-0.000189233155869366428640284897969,-0.00230657622786807329428615723443,-0.00211734307199870686564587233647,-3.64341607302379932675593682667e-180,9.79029945198046672832179701602e-182,-6.17188949827374374880382516214e-182,1.0
global,27,-1.6051881344830268,3.9787961978827853,0.0,0.0,0.0149238663653902740026577590121,0.0149238663653902740026577590121,-2.4063858118189495335971775682e-91,-2.37102123230049881046643521946e-91,-0.000189012975582676985139310903308,0.0,0.0,-0.000189012975582676985139310903308,0.0000173330240775685220002818542687,0.0000173330240775685220002818542687,-4.58970432956273632541625724001e-95,0.0000174630100297256691516655184612,0.969249649873473978694752909032,0.970513566649653551915068204278,0.96947742284115519180025144007,-0.000189012975582676985139310903308,-0.000189012975582676985139310903308,0.0,-3.87119687674861513461816406637e-180,-2.853542809020749016367831462e-182,-0.000189012975582676985139310903308,-0.0023039293199574117670259535117,-0.00211491634437473478188664260839,-3.87119687674861513461816406637e-180,8.94306199940523403067856458194e-183,-1.49031421345351696050715816356e-181,1.0
global,28,-1.6035781162939766,3.9707866948975243,0.0,0.0,0.0149064829664554484735125223833,0.0149064829664554484735125223833,-2.39476185754764053534583980628e-91,-2.35939727802918981221509745755e-91,-0.000188792812263201550608871891746,0.0,0.0,-0.000188792812263201550608871891746,0.0000173128341293750712453840998313,0.0000173128341293750712453840998313,-4.56720307576433475859525033599e-95,0.0000174425166826472323526916919217,0.968112227230465822717664655264,0.969422715271570750303263100461,0.968348150831015061946137646679,-0.000188792812263201550608871891746,-0.000188792812263201550608871891746,0.0,1.36632853125641872377207401972e-180,-4.65686419245344916794873938593e-182,-0.000188792812263201550608871891746,-0.00230128253159166228577777962095,-0.00211248971932846073516890772921,1.36632853125641872377207401972e-180,-5.41290594700843112383176277328e-182,-4.65686419245344916794873938593e-182,1.0
global,29,-1.6019680981049265,3.9627900769823734,0.0,0.0,0.0148891009105069985385102575382,0.0148891009105069985385102575382,-2.38319454241578142538904246644e-91,-2.34782996289733070225830011771e-91,-0.000188572665952847264919904049045,0.0,0.0,-0.000188572665952847264919904049045,0.0000172926457418082672374264269998,0.0000172926457418082672374264269998,-4.54481146300210980324616050094e-95,0.0000174220252758593905792289654363,0.966974912230939102518139494912,0.968331953596387596145937189231,0.967218966110449603801592233222,-0.000188572665952847264919904049045,-0.000188572665952847264919904049045,0.0,9.10901520707868407513013237063e-181,-1.69153310844013472619742586665e-182,-0.000188572665952847264919904049045,-0.00229863586328903274259683737773,-0.00211006319733618547767693332869,9.10901520707868407513013237063e-181,-1.55326866305459327901259279581e-182,-1.69153310844013472619742586665e-182,1.0
global,30,-1.6003580799158763,3.9548063234088255,0.0,0.0,0.0148717202008691374802485834512,0.0148717202008691374802485834512,-2.37168359036051116720014637849e-91,-2.33631901084206044406940402975e-91,-0.000188352536693715781131453852609,0.0,0.0,-0.000188352536693715781131453852609,0.0000172724589187288280217030917044,0.0000172724589187288280217030917044,-4.52252895687399016340474207267e-95,0.0000174015358131919105590139293628,0.965837705087466956998658018939,0.967241281755068374541752322444,0.966089868895397995903386081543,-0.000188352536693715781131453852609,-0.000188352536693715781131453852609,0.0,-1.59410536768051801692598486603e-180,-3.52721425568647223775776280715e-182,-0.000188352536693715781131453852609,-0.00229598931557013434452984185264,-0.00210763677887641856339838800003,-1.59410536768051801692598486603e-180,-1.03551244203639551934172853054e-182,-3.52721425568647223775776280715e-182,1.0
global,31,-1.5987480617268262,3.946835413481721,0.0,0.0,0.0148543408408817243708761216262,0.0148543408408817243708761216262,-2.36022872666486208776692097762e-91,-2.32486414714641136463617862889e-91,-0.000188132424528106908542108591929,0.0,0.0,-0.000188132424528106908542108591929,0.0000172522736640156428339292154253,0.0000172522736640156428339292154253,-4.50035502558330501415000924753e-95,0.0000173810482984927391001233890292,0.964700606013631590404020579128,0.966150699879213778079361772681,0.964960859402815774856007468105,-0.000188132424528106908542108591929,-0.000188132424528106908542108591929,0.0,-2.2773329606461510114047179887e-181,-6.6425769719266508030500654033e-182,-0.000188132424528106908542108591929,-0.00229334288895802578513990882689,-0.00210521046442991887659780023496,-2.2773329606461510114047179887e-181,-1.01197806835375016662941651848e-181,-6.6425769719266508030500654033e-182,1.0
global,32,-1.597138043537776,3.9388773265391936,0.0,0.0,0.0148369628338993179458908478126,0.0148369628338993179458908478126,-2.34882967795053148713036489731e-91,-2.31346509843208076399962254857e-91,-0.000187912329498506629861668114426,0.0,0.0,-0.000187912329498506629861668114426,0.0000172320899815646732186440064011,0.0000172320899815646732186440064011,-4.47828913992479109962458216699e-95,0.0000173605627356268862449529273806,0.963563615223962285271777718507,0.965060208101063356369864309676,0.963831937850613372260146956416,-0.000187912329498506629861668114426,-0.000187912329498506629861668114426,0.0,-9.10949014599246441771629241708e-181,-2.79176507810380496549801243035e-182,-0.000187912329498506629861668114426,-0.00229069658397806954413949149906,-0.00210278425447956291427782338463,-9.10949014599246441771629241708e-181,-6.02479966275721029435187508678e-182,-2.79176507810380496549801243035e-182,1.0
global,33,-1.5955280253487258,3.9309320419526155,0.0,0.0,0.0148195861832924077359683122856,0.0148195861832924077359683122856,-2.337486172172122112488984555e-91,-2.30212159265367138935824220627e-91,-0.000187692251647602693677901704708,0.0,0.0,-0.000187692251647602693677901704708,0.0000172119078752903829235960209787,0.0000172119078752903829235960209787,-4.45633077327344321125122550082e-95,0.0000173400791284778750721791482743,0.962426732934015869607742818631,0.963969806553498194495235210317,0.962703104457736092119833882925,-0.000187692251647602693677901704708,-0.000187692251647602693677901704708,0.0,-1.13870605497440531115818869436e-180,5.73650358514480472362605293907e-183,-0.000187692251647602693677901704708,-0.00228805040115811972586932933853,-0.00210035814951051703219142763382,-1.13870605497440531115818869436e-180,1.92981864197691892240958498873e-182,5.73650358514480472362605293907e-183,1.0
global,34,-1.5939180071596757,3.922999539126544,0.0,0.0,0.0148022108924464679577733905409,0.0148022108924464679577733905409,-2.32619793860998123270075013538e-91,-2.29083335909153050957000778664e-91,-0.0001874721910182726318436970457,0.0,0.0,-0.0001874721910182726318436970457,0.0000171917273491246390379307819789,0.0000171917273491246390379307819789,-4.43447940157065188744114942629e-95,0.0000173195974809466248815404296858,0.961289959360314731544565104979,0.96287949537004390252056801213,0.961574359444102648877509821768,-0.0001874721910182726318436970457,-0.0001874721910182726318436970457,0.0,2.27745168099037523086829867147e-181,1.35322648675210778095794069332e-183,-0.0001874721910182726318436970457,-0.00228540434102837835914686200754,-0.00209793215001010572730316496184,2.27745168099037523086829867147e-181,-4.70687473652907054246240241155e-182,1.35322648675210778095794069332e-183,1.0
global,35,-1.5923079889706253,3.9150797974986693,0.0,0.0,0.0147848369647633336386077809912,0.0147848369647633336386077809912,-2.31496470786458807260965185332e-91,-2.27960012834613734947890950458e-91,-0.000187252147653601188299325701318,0.0,0.0,-0.000187252147653601188299325701318,0.0000171715484070183102882508934309,0.0000171715484070183102882508934309,-4.41273450331333837739701243859e-95,0.0000172991177969530718273303411627,0.96015329472043676802947616366,0.961789274684872699371092307557,0.960445703030694563928933476693,-0.000187252147653601188299325701318,-0.000187252147653601188299325701318,0.0,2.2774912496149128056303813985e-180,-8.33116828365645486015845226844e-182,-0.000187252147653601188299325701318,-0.00228275840412160533633741528562,-0.00209550625646800414803808958431,2.2774912496149128056303813985e-180,-1.30851117675508161080454787041e-181,-8.33116828365645486015845226844e-182,1.0
global,36,-1.5906979707815752,3.9071727965397627,0.0,0.0,0.0147674644036594563269159840626,0.0147674644036594563269159840626,-2.30378621184894516840539385665e-91,-2.26842163233049444527465150792e-91,-0.000187032121596858227387924479925,0.0,0.0,-0.000187032121596858227387924479925,0.0000171513710529392411306187843179,0.0000171513710529392411306187843179,-4.39109555953922566695992623453e-95,0.0000172786400804341112609463239884,0.959016739232901180798591953184,0.96069914463280719396194165951,0.959317135439442851751619452596,-0.000187032121596858227387924479925,-0.000187032121596858227387924479925,0.0,-2.27753081581449240141108015488e-180,-3.87434626750549119026436498501e-182,-0.000187032121596858227387924479925,-0.0022801125909728531508289408224,-0.00209308046937599492344101634247,-2.27753081581449240141108015488e-180,-4.00084352604970996109304204982e-182,-3.87434626750549119026436498501e-182,1.0
global,37,-1.589087952592525,3.899278515753618,0.0,0.0,0.0147500932125672801860252832884,0.0147500932125672801860252832884,-2.29266218378302796380888227557e-91,-2.25729760426457724067813992684e-91,-0.0001868121128915161622863126463,0.0,0.0,-0.0001868121128915161622863126463,0.0000171311952908738500106789105756,0.0000171311952908738500106789105756,-4.3695620538160937783692230217e-95,0.0000172581643353452183104159068569,0.957880293117258422071617792961,0.95960910534932207609393610035,0.95818865689331741440964987893,-0.0001868121128915161622863126463,-0.0001868121128915161622863126463,0.0,-1.36654222774868766919397918722e-180,-3.85669548724350717573013097596e-182,-0.0001868121128915161622863126463,-0.0022774669021196768357117537913,-0.002090654789228160673425441145,-1.36654222774868766919397918722e-180,-8.99013074677052473610318860606e-182,-3.85669548724350717573013097596e-182,1.0
global,38,-1.5874779344034748,3.891396934677003,0.0,0.0,0.0147327233949353843482263627677,0.0147327233949353843482263627677,-2.28159235818745680828960063191e-91,-2.24622777866900608515885828318e-91,-0.000186592121581251757940484981354,0.0,0.0,-0.000186592121581251757940484981354,0.0000171110211248272946971095278479,0.0000171110211248272946971095278479,-4.34813347222952982525245081636e-95,0.000017237690565660614097209670458,0.956743956594099420131140064803,0.958519156970547300465499209295,0.957060267616336289048399898398,-0.000186592121581251757940484981354,-0.000186592121581251757940484981354,0.0,2.04984894681618188353002870664e-180,-5.55999578252496457828371284864e-182,-0.000186592121581251757940484981354,-0.00227482133810215603095075441689,-0.00208822921652090427301026943554,2.04984894681618188353002870664e-180,-1.09670181361127343639373976189e-181,-5.55999578252496457828371284864e-182,1.0
global,39,-1.5858679162144247,3.8835280328796067,0.0,0.0,0.0147153549542276820436382155108,0.0147153549542276820436382155108,-2.27057647087660175524017757504e-91,-2.23521189135815103210943522631e-91,-0.000186372147709935987914192723499,0.0,0.0,-0.000186372147709935987914192723499,0.0000170908485588225421066444443073,0.0000170908485588225421066444443073,-4.32680930336958010420948240805e-95,0.0000172172187753723201874728699073,0.95560772988500309961327164691,0.957429299633270939318153593854,0.955931967833513620987019004711,-0.000186372147709935987914192723499,-0.000186372147709935987914192723499,0.0,2.27764949978361968198019121569e-181,-4.52154154377823838985294531659e-182,-0.000186372147709935987914192723499,-0.00227217589946277338693200234463,-0.00208580375175283739901780962113,2.27764949978361968198019121569e-181,-7.53099957844651286793984385848e-182,-4.52154154377823838985294531659e-182,1.0
global,40,-1.5842578980253745,3.8756717899639823,0.0,0.0,0.0146979878939242885697952231507,0.0146979878939242885697952231507,-2.25961425895278485748441813653e-91,-2.2242496794343341343536757878e-91,-0.000186152191321645027352184627085,0.0,0.0,-0.000186152191321645027352184627085,0.0000170706775969013764033521126342,0.0000170706775969013764033521126342,-4.30558903831952668599088160814e-95,0.0000171967489684911801161135352762,0.954471613212593078404667779929,0.956339533474941708687386386607,0.954803757770916049118156352312,-0.000186152191321645027352184627085,-0.000186152191321645027352184627085,0.0,-3.64430248992531325922954229194e-180,1.02551033322127124443899592542e-181,-0.000186152191321645027352184627085,-0.00226953058674654714284632850466,-0.00208337839542490211549414387758,-3.64430248992531325922954229194e-180,6.58962463114069875944736337617e-182,1.02551033322127124443899592542e-181,1.0
global,41,-1.5826478798363244,3.8678281855654983,0.0,0.0,0.0146806222175210106593160433703,0.0146806222175210106593160433703,-2.24870546079963453548863653794e-91,-2.21334088128118381235789418921e-91,-0.000185932252460653785746182665904,0.0,0.0,-0.000185932252460653785746182665904,0.0000170505082431238059213860068841,0.0000170505082431238059213860068841,-4.284472170643022621180964171e-95,0.0000171762811490462559482897815721,0.953335606800504175758406923755,0.955249858633671684472329601462,0.953675637655629533681294639998,-0.000185932252460653785746182665904,-0.000185932252460653785746182665904,0.0,-2.96104719320521500327460375241e-180,3.81256853658854713939454595335e-182,-0.000185932252460653785746182665904,-0.00226688540050095373462676117888,-0.00208095314804029994888057851297,-2.96104719320521500327460375241e-180,-1.74154365251575610071108889227e-182,-8.23703078892587344930920422021e-182,1.0
global,42,-1.5810378616472742,3.859997199352284,0.0,0.0,0.0146632579285294888682004496745,0.0146632579285294888682004496745,-2.23784981607588816730020515092e-91,-2.20248523655743744416946280218e-91,-0.000185712331171437710303728610968,0.0,0.0,-0.000185712331171437710303728610968,0.0000170303405015682285382255168297,0.0000170303405015682285382255168297,-4.26345819637209480038648964185e-95,0.0000171558153210849945581983912502,0.952199710873391641310150760647,0.954160275248239601119480654326,0.952547607715768605982976174735,-0.000185712331171437710303728610968,-0.000185712331171437710303728610968,0.0,-1.36666089698344764860436524899e-180,-6.58079924100970675218024637165e-182,-0.000185712331171437710303728610968,-0.00226424034127594986255410104624,-0.00207852801010451215225037243528,-1.36666089698344764860436524899e-180,-1.88274989461162821698496096462e-182,-6.58079924100970675218024637165e-182,1.0
global,43,-1.579427843458224,3.852178811025177,0.0,0.0,0.0146458950304777026520669547782,0.0146458950304777026520669547782,-2.22704706570944871108253231108e-91,-2.19168248619099798795178996234e-91,-0.000185492427498679182813462233052,0.0,0.0,-0.000185492427498679182813462233052,0.000017010174376332018291512949611,0.000017010174376332018291512949611,-4.24254661399563856423392572806e-95,0.0000171353514886738213495792974578,0.951063925656964108000303676828,0.953070783458093224169370482271,0.951419668180509179277165496088,-0.000185492427498679182813462233052,-0.000185492427498679182813462233052,0.0,-2.05002693957491747071923847032e-180,-1.17936630117156523779573570424e-181,-0.000185492427498679182813462233052,-0.00226159540962404981295074902179,-0.00207610298212537063013728678874,-2.05002693957491747071923847032e-180,-1.41206242095872116273872072346e-181,-1.17936630117156523779573570424e-181,1.0
global,44,-1.577817825269174,3.8443730003176704,0.0,0.0,0.014628533526909822469178214405,0.014628533526909822469178214405,-2.21629695189106030736996483809e-91,-2.18093237237260958423922248935e-91,-0.000185272541487265646508055901708,0.0,0.0,-0.000185272541487265646508055901708,0.0000169900098715313536005361975468,0.0000169900098715313536005361975468,-4.22173692444717475019683848529e-95,0.0000171148896558979643435206754126,0.949928251377973828787683539003,0.951981383403351883288801906809,0.950291819280078940782618220375,-0.000185272541487265646508055901708,-0.000185272541487265646508055901708,0.0,1.59449308000414938375250221859e-180,-3.95965837210508059384649602871e-182,-0.000185272541487265646508055901708,-0.00225895060610030332080691238807,-0.00207367806461303767429885648636,1.59449308000414938375250221859e-180,-9.46081822042343179034942884721e-182,-3.95965837210508059384649602871e-182,1.0
global,45,-1.5762078070801238,3.836579746995861,0.0,0.0,0.014611173421386206991550045482,0.014611173421386206991550045482,-2.20559921806810699853405516687e-91,-2.17023463854965627540331281814e-91,-0.000185052673182289570742497669523,0.0,0.0,-0.000185052673182289570742497669523,0.0000169698469913012140234147579646,0.0000169698469913012140234147579646,-4.20102863109284506790703430893e-95,0.0000170944298268614493013791081545,0.948792688264216406165930574462,0.950892075224809921844093755476,0.949164061245757170304552240129,-0.000185052673182289570742497669523,-0.000185052673182289570742497669523,0.0,-9.11154720464311492924773716182e-181,-1.62681358081286000623856783349e-182,-0.000185052673182289570742497669523,-0.00225630593126229553445888787941,-0.00207125325808000596371639020989,-9.11154720464311492924773716182e-181,-6.58962463114069875944736337617e-183,-1.62681358081286000623856783349e-182,1.0
global,46,-1.5745977888910734,3.8287990308583955,0.0,0.0,0.014593814717483182709445586687,0.014593814717483182709445586687,-2.19495360893830945619466252201e-91,-2.15958902941985873306392017328e-91,-0.000184832822629045659652401133976,0.0,0.0,-0.000184832822629045659652401133976,0.0000169496857397951242752798797493,0.0000169496857397951242752798797493,-4.18042123971921004438326339084e-95,0.0000170739720056868383941290405946,0.947657236544516287971723200637,0.949802859063938773910786797077,0.948036394309860422560253740003,-0.000184832822629045659652401133976,-0.000184832822629045659652401133976,0.0,3.1890968797330696776461055308e-180,-2.73881273731785292189531040322e-182,-0.000184832822629045659652401133976,-0.00225366138567011382789227884243,-0.00206882856304106816823987770846,3.1890968797330696776461055308e-180,-1.36499367359343045731409669935e-182,-2.73881273731785292189531040322e-182,1.0
global,47,-1.5729877707020232,3.8210308317364206,0.0,0.0,0.0145764574187936939825699099186,0.0145764574187936939825699099186,-2.18435987044398650072059695381e-91,-2.14899529092553577758985460508e-91,-0.000184612989873039085148563706166,0.0,0.0,-0.000184612989873039085148563706166,0.0000169295261211859092260176945042,0.0000169295261211859092260176945042,-4.1599142585221402761793848516e-95,0.0000170535161965159947236385548838,0.946521896448769200113154440323,0.94871373506289113422499826648,0.946908818705784756005563911291,-0.000184612989873039085148563706166,-0.000184612989873039085148563706166,0.0,2.96135564615480811535644805756e-180,-1.56503584989591595536874880184e-182,-0.000184612989873039085148563706166,-0.00225101696988644722280183160881,-0.00206640398001340813765326790264,2.96135564615480811535644805756e-180,2.1180936314380817441080810852e-182,-1.56503584989591595536874880184e-182,1.0
global,48,-1.571377752512973,3.813275129493527,0.0,0.0,0.0145591015289270825861142574245,0.0145591015289270825861142574245,-2.17381774976580847746261225079e-91,-2.13845317024735775433186990205e-91,-0.000184393174959982694834999544599,0.0,0.0,-0.000184393174959982694834999544599,0.0000169093681396654378504853237778,0.0000169093681396654378504853237778,-4.13950719809472403826419666882e-95,0.0000170330624035098208893916177011,0.945386668207927636686286174282,0.947624703364501991272189387455,0.945781334667991411359093970351,-0.000184393174959982694834999544599,-0.000184393174959982694834999544599,0.0,1.13900270906280047549575739245e-180,-1.26114824971875783847101994614e-181,-0.000184393174959982694834999544599,-0.00224837268447655320015437572766,-0.00206397950951657050531937618306,1.13900270906280047549575739245e-180,-1.10611556308433157747866456671e-181,-1.26114824971875783847101994614e-181,1.0
global,49,-1.569767734323923,3.805531904025701,0.0,0.0,0.0145417470515088673032260439682,0.0145417470515088673032260439682,-2.16332699531658519838441867375e-91,-2.12796241579813447525367632501e-91,-0.000184173377935794220514961672113,0.0,0.0,-0.000184173377935794220514961672113,0.0000168892117994443672327113689023,0.0000168892117994443672327113689023,-4.11919957141524180589243244562e-95,0.0000170126106308479976376866407751,0.944251552053986354665666577476,0.946535764112292815437953900409,0.944653942431992493145915595378,-0.000184173377935794220514961672113,-0.000184173377935794220514961672113,0.0,-2.05024045685600951714969732059e-180,-6.09540278380514635248881112295e-182,-0.000184173377935794220514961672113,-0.00224572853000822451233975338122,-0.0020615551520724302918247917091,-2.05024045685600951714969732059e-180,-3.43601855766622149599755376043e-182,-6.09540278380514635248881112295e-182,1.0
